date,depth_group,mean_chlorophyll,std_chlorophyll,measurement_count
2019-07-12,Mid-Depth,2.044121051714108,0.19399661413286506,10
2019-07-12,Lower Photic,1.351413540580777,0.20695495761581714,10
2019-07-12,Deep,0.438103487057165,0.08507622680710097,23
2019-08-13,Surface,1.3008741274172562,0.016979724773156537,10
2019-08-13,Mid-Depth,1.7216089930632752,0.20524720587573195,10
2019-08-13,Lower Photic,1.559891191256447,0.32866624026700897,10
2019-08-13,Deep,0.43677359540405747,0.09184989520971035,23
2019-09-10,Surface,1.7070135208590158,0.5943944185720492,10
2019-09-10,Mid-Depth,7.41476237350075,9.608683821773127,10
2019-09-10,Lower Photic,3.4927395543334647,1.6527938907850692,10
2019-09-10,Deep,0.47374630894346614,0.18436377575694768,23
2020-01-23,Surface,3.191409045091518,0.11000611685446815,10
2020-01-23,Mid-Depth,3.338787096733809,0.021179025065906024,10
2020-01-23,Lower Photic,3.282318988407293,0.056726411026984266,10
2020-01-23,Deep,0.8946422734322022,0.9542902442493261,23
2020-02-11,Surface,6.817775079328735,8.783577165414783,10
2020-02-11,Mid-Depth,7.55487497263901,1.2933925279342093,10
2020-02-11,Lower Photic,8.09222813634279,0.7668540005163211,10
2020-02-11,Deep,1.0203411193978769,1.3011670120831307,23
2020-03-10,Surface,2.870703458557061,0.10522096871891394,10
2020-03-10,Mid-Depth,3.0867657910833386,0.0698322161728927,10
2020-03-10,Lower Photic,3.256861381243695,0.09377722953485894,10
2020-03-10,Deep,0.9925413235688432,1.0290789657361363,23
2020-04-14,Surface,1.329314454010969,0.09841865681374803,10
2020-04-14,Mid-Depth,2.225919888544295,0.4992343100227033,10
2020-04-14,Lower Photic,3.2986998533922858,0.1608065965624303,10
2020-04-14,Deep,0.6238371279267002,0.4130506308417632,23
2020-05-12,Surface,2.074522138005202,0.3567305472192936,10
2020-05-12,Mid-Depth,3.101882836301979,0.1635986435541197,10
2020-05-12,Lower Photic,1.6013840458218873,0.6469580071413384,10
2020-05-12,Deep,0.5279823780376938,0.1516679268835773,23
2020-06-09,Surface,2.768513302142617,1.1677722379968842,10
2020-06-09,Mid-Depth,4.199933338571873,0.26956465295779725,10
2020-06-09,Lower Photic,2.6050905649092817,1.414640280618943,10
2020-06-09,Deep,0.52913075800634,0.13271024139738502,23
2020-07-14,Surface,3.360208299000825,0.47507718480155664,10
2020-07-14,Mid-Depth,3.6031023106936866,0.18383119621624752,10
2020-07-14,Lower Photic,1.8471806207938717,0.6793662820214261,10
2020-07-14,Deep,0.4894593284157455,0.10135674459926679,23
2020-08-11,Surface,1.674829307558095,0.026093393779851762,10
2020-08-11,Mid-Depth,1.8081711736618917,0.16010783377178928,10
2020-08-11,Lower Photic,1.545355992271591,0.6150629043831072,10
2020-08-11,Deep,0.4925426956310329,0.09186728774307501,23
2020-09-08,Surface,1.482193203806359,0.1083305908080898,10
2020-09-08,Mid-Depth,1.5365379643078168,0.11419041416733032,10
2020-09-08,Lower Photic,0.9193694084167123,0.17437833860758664,10
2020-09-08,Deep,0.4665323192319322,0.04106689344276381,23
2020-10-13,Surface,1.362731184728692,0.24966633353942896,10
2020-10-13,Mid-Depth,2.6079529433813162,0.4328798954900905,10
2020-10-13,Lower Photic,1.7623666314882371,0.4934262931280949,10
2020-10-13,Deep,0.5164273600265081,0.07016961631311049,23
2020-11-10,Surface,9.514661014562336,0.6495820583690224,10
2020-11-10,Mid-Depth,5.791107587921809,0.8285267901146528,10
2020-11-10,Lower Photic,4.302832840833316,0.9501765627605837,10
2020-11-10,Deep,0.7794662872496869,1.4804749481657977,23
2020-12-08,Surface,2.346159692855997,0.0933976597928532,10
2020-12-08,Mid-Depth,2.399402710430792,0.15607202545949686,10
2020-12-08,Lower Photic,2.510686707117799,0.11253263797436647,10
2020-12-08,Deep,0.6040017055136575,0.5012199030408143,23
2021-01-19,Surface,2.6840776073798533,0.886241684424324,10
2021-01-19,Mid-Depth,3.7772581950612563,0.3010059528854471,10
2021-01-19,Lower Photic,3.81723443849071,0.24144354148931343,10
2021-01-19,Deep,0.8507161628012222,0.9888412789280185,23
2021-02-16,Surface,3.379432068765972,0.910629983277561,10
2021-02-16,Mid-Depth,3.86528773116857,0.30157434108403003,10
2021-02-16,Lower Photic,2.5822909880170957,0.33673684052273495,10
2021-02-16,Deep,0.7307186167848473,0.4967999897270106,23
2021-03-16,Surface,3.135489515498881,0.19190385933312,10
2021-03-16,Mid-Depth,2.244651224234037,0.31730301794248916,10
2021-03-16,Lower Photic,1.611949442733979,0.14194100100767518,10
2021-03-16,Deep,0.624055939700827,0.29887906608082615,23
2021-04-13,Surface,3.14644322644776,0.8098358939987778,10
2021-04-13,Mid-Depth,3.1682203028508065,0.5475062707466022,10
2021-04-13,Lower Photic,2.009615692161278,0.18033676295763862,10
2021-04-13,Deep,0.6180918257697467,0.3301320319168457,23
2021-05-11,Surface,1.4306587364361367,0.4100602031460576,10
2021-05-11,Mid-Depth,2.838991367649506,0.5332376966473609,10
2021-05-11,Lower Photic,1.2422627791729721,0.18356290135154124,10
2021-05-11,Deep,0.547352733296983,0.141997469911969,23
2021-06-08,Surface,1.4064873979136565,0.33827453528372475,10
2021-06-08,Mid-Depth,1.646038253879825,0.1899817824044185,10
2021-06-08,Lower Photic,1.0445253021918233,0.2201941050871737,10
2021-06-08,Deep,0.5047198871350764,0.07386119215269454,23
2021-07-13,Surface,1.979374414218464,0.064825354420112,10
2021-07-13,Mid-Depth,2.15144023178227,0.19237149394057312,10
2021-07-13,Lower Photic,1.811226891253419,0.5365112235858154,10
2021-07-13,Deep,0.5115501465271127,0.12336065573622443,23
2021-08-10,Surface,1.1373086230110685,0.4060616858888617,10
2021-08-10,Mid-Depth,1.8477183907898271,0.12950491343632814,10
2021-08-10,Lower Photic,1.5364102130384332,0.35540911163814837,10
2021-08-10,Deep,0.5214765177491943,0.11780022984324438,23
2021-09-07,Surface,1.6937075799950114,0.7761581382547474,10
2021-09-07,Mid-Depth,2.9706514245300566,0.3235487983921971,10
2021-09-07,Lower Photic,1.9642999607810665,0.28796649799143864,10
2021-09-07,Deep,0.5161525892515612,0.14024330903116555,23
2021-10-12,Surface,2.2831870613484093,0.7540953909383398,10
2021-10-12,Mid-Depth,3.435739649174888,0.162737093166551,10
2021-10-12,Lower Photic,3.033711633551812,0.42655583228266764,10
2021-10-12,Deep,0.5527833814348972,0.2122417728027231,23
2021-11-09,Surface,6.724386148914741,7.163337556890997,10
2021-11-09,Mid-Depth,6.922864117636583,0.33958396635163157,10
2021-11-09,Lower Photic,7.576431292041479,0.7087798977672332,10
2021-11-09,Deep,0.6309883881040073,0.7003982018416395,23
2021-12-07,Surface,2.641214477956673,0.9167031824393408,10
2021-12-07,Mid-Depth,9.911594147264548,6.675983783523737,10
2021-12-07,Lower Photic,10.512919168230578,0.6681130586502383,10
2021-12-07,Deep,1.604384760147532,3.141469878738082,23
2022-01-18,Surface,2.2163984570731463,0.8482297919438432,10
2022-01-18,Mid-Depth,3.138322615816378,0.2876594618487733,10
2022-01-18,Lower Photic,1.7963386969273931,0.27170105411161305,10
2022-01-18,Deep,0.6519097851547945,0.38026029311868004,23
2022-02-08,Surface,2.453386320778011,0.8811766865393902,10
2022-02-08,Mid-Depth,3.314302604154453,0.18144397587484737,10
2022-02-08,Lower Photic,3.239614030849335,0.19169716590650418,10
2022-02-08,Deep,1.2399663675028476,1.9810537924825242,23
2022-03-08,Surface,2.6162426965416765,0.9838624894134556,10
2022-03-08,Mid-Depth,1.5452258786716278,0.31738771094093576,10
2022-03-08,Lower Photic,0.9617299746672391,0.11707134787059846,10
2022-03-08,Deep,0.47856297954875854,0.11692860750268101,23
2022-04-05,Surface,2.121317361000498,0.5560941249578449,10
2022-04-05,Mid-Depth,3.374976476268614,0.6550806545897724,10
2022-04-05,Lower Photic,3.016243492385115,0.8050390718411669,10
2022-04-05,Deep,0.6121181889008086,0.26145717084304104,23
2022-05-10,Surface,1.6944912085333192,0.4026419361997285,10
2022-05-10,Mid-Depth,1.9768739645495146,0.1662689927923087,10
2022-05-10,Lower Photic,1.23525769201575,0.16282078249702225,10
2022-05-10,Deep,0.5287277676697532,0.11690885964832957,23
2022-06-14,Surface,1.905614482951934,0.12087540130254554,10
2022-06-14,Mid-Depth,2.278477970304554,0.35749488218731,10
2022-06-14,Lower Photic,1.6857007868516607,0.5611905957970206,10
2022-06-14,Deep,0.5189128665986477,0.09189738180567203,23
2022-07-12,Surface,1.6120014293767828,0.3123677324925441,10
2022-07-12,Mid-Depth,1.7210961575625077,0.0860349660378614,10
2022-07-12,Lower Photic,1.3238522372597992,0.13478132061280065,10
2022-07-12,Deep,0.5156078677299416,0.1089275678351379,23
2022-08-09,Surface,1.895803955199936,0.3167338712071623,10
2022-08-09,Mid-Depth,2.341983318756034,0.1532536931415422,10
2022-08-09,Lower Photic,1.9444940429471007,0.30398749561210736,10
2022-08-09,Deep,0.5268749592535343,0.15984735565335356,23
2022-09-06,Surface,1.7484837194527703,0.4926070770500102,10
2022-09-06,Mid-Depth,2.39621966478001,0.15477597209009036,10
2022-09-06,Lower Photic,1.68256562558602,0.1784654537427872,10
2022-09-06,Deep,0.5395258609471764,0.18139428164903162,23
2022-10-18,Surface,2.969971890203756,1.132396118579127,10
2022-10-18,Mid-Depth,3.222131053960535,0.5671235388438858,10
2022-10-18,Lower Photic,2.4105471362593667,0.21232668166407842,10
2022-10-18,Deep,0.533357730287863,0.19793852871139586,23
2022-11-08,Surface,2.414392746325345,0.7168480752013242,10
2022-11-08,Mid-Depth,2.4535756107629467,0.4004056922572682,10
2022-11-08,Lower Photic,1.246891412580723,0.2276639798489907,10
2022-11-08,Deep,0.5523655891833417,0.15339660511084918,23
2022-12-06,Surface,1.9539234963213872,0.6213398157119481,10
2022-12-06,Mid-Depth,2.529173662209488,0.10007323170315255,10
2022-12-06,Lower Photic,2.484127328541512,0.16985159710536088,10
2022-12-06,Deep,0.6740672090528188,0.5560972096557856,23
2023-01-17,Surface,2.404316625794236,0.4546891232316619,10
2023-01-17,Mid-Depth,2.718232118092353,0.08057790883402709,10
2023-01-17,Lower Photic,2.31220518896788,0.1710516359164207,10
2023-01-17,Deep,0.7933777039666713,0.5870018355057806,23
2023-02-14,Surface,2.3199062616006096,0.8515004363891087,10
2023-02-14,Mid-Depth,6.854829328716238,6.534604964384501,10
2023-02-14,Lower Photic,3.7852874642242407,0.9433415175736891,10
2023-02-14,Deep,1.0946490365709434,0.9491165147050715,23
2023-03-14,Surface,4.790844511402035,5.8206331778175855,10
2023-03-14,Mid-Depth,4.406903492829568,3.646817224342881,10
2023-03-14,Lower Photic,5.662119385307709,7.598218800201688,10
2023-03-14,Deep,0.7690922588157597,0.39271956316621337,23
2023-04-11,Surface,1.948239141152633,0.645504680704302,10
2023-04-11,Mid-Depth,2.445948941068547,0.1311067867020381,10
2023-04-11,Lower Photic,2.1924950489306996,0.2214806146043945,10
2023-04-11,Deep,0.5960988498431293,0.20407439134499594,23
2023-05-09,Surface,1.287146305094742,0.5068557290672944,10
2023-05-09,Mid-Depth,2.183762396904632,0.14947813563181533,10
2023-05-09,Lower Photic,2.0104486452127426,0.42716458947450703,10
2023-05-09,Deep,0.5544771608450162,0.1670474232987898,23
2023-06-13,Surface,1.6197320589932969,0.5086940753276197,10
2023-06-13,Mid-Depth,2.4272643983642053,0.28845959255831105,10
2023-06-13,Lower Photic,1.5064226635845548,0.2560760004043664,10
2023-06-13,Deep,0.5168997534368681,0.10261766697257906,23
2023-07-18,Surface,2.203525876881731,0.876324159299236,10
2023-07-18,Mid-Depth,3.797017463644731,0.22193853805631988,10
2023-07-18,Lower Photic,7.086284393002543,7.84415888767178,10
2023-07-18,Deep,0.5101341120856775,0.0981707413349058,23
2023-08-16,Surface,2.361199288178912,1.112163314512947,10
2023-08-16,Mid-Depth,3.9462525344959736,0.29387233791073764,10
2023-08-16,Lower Photic,2.2753678908127077,0.6071734502202637,10
2023-08-16,Deep,0.5096871926080525,0.13039886708797074,23
2023-09-05,Surface,2.0972118037039693,0.5999397064225679,10
2023-09-05,Mid-Depth,2.98808729728618,0.27666788485392896,10
2023-09-05,Lower Photic,1.453374013148505,0.4521343191571762,10
2023-09-05,Deep,0.4928816075007994,0.08182102602338855,23
2023-10-18,Surface,19.306422639294446,5.664830650504348,10
2023-10-18,Mid-Depth,34.15525833877947,3.1617810370292014,10
2023-10-18,Lower Photic,26.273881279252613,6.763418791420358,10
2023-10-18,Deep,4.211090019155114,2.2442395713687464,23
2023-11-14,Surface,2.4456328520319497,0.46298729272576244,10
2023-11-14,Mid-Depth,6.76303936580126,5.808625098531243,10
2023-11-14,Lower Photic,5.351732373047787,3.9460386651834645,10
2023-11-14,Deep,0.6241665715221671,0.6356343631683095,23
2023-12-05,Surface,2.845376781807866,0.7629808299269701,10
2023-12-05,Mid-Depth,4.36372266057906,1.9116213061131264,10
2023-12-05,Lower Photic,4.407944066129266,1.7899100786515212,10
2023-12-05,Deep,0.7692766238558089,1.113132984694221,23
