location,date,depth_group,mean_ph,std_ph,measurement_count
SA,2023-06-13,Deep,6.874552264568025,0.2355456970935494,22
SA,2023-07-18,Surface,7.963983282986677,0.2822162442139377,10
SA,2023-07-18,Mid-Depth,7.400906052751113,0.1103554096425206,10
SA,2023-07-18,Lower Photic,7.194161639013544,0.1668995437450774,10
SA,2023-07-18,Deep,6.179677355282586,0.4616774403969606,22
SA,2023-08-16,Surface,8.005407684527714,0.4571366627074226,10
SA,2023-08-16,Mid-Depth,7.1943962344884085,0.2256548171183183,10
SA,2023-08-16,Lower Photic,6.6796068048101205,0.1943384631493269,10
SA,2023-08-16,Deep,6.007619517222573,0.4473943837965164,22
SA,2023-09-05,Surface,8.507137021142292,0.1786793640801735,10
SA,2023-09-05,Mid-Depth,7.52270113962094,0.2379201195238594,10
SA,2023-09-05,Lower Photic,6.7797028742921785,0.2359887415454019,10
SA,2023-09-05,Deep,6.033430455329412,0.4650504997817848,22
SA,2023-10-18,Surface,9.50335046020476,0.0304215168198243,10
SA,2023-10-18,Mid-Depth,9.47648005977362,0.0063862805330754,10
SA,2023-10-18,Lower Photic,9.400332529415476,0.1026909890906211,10
SA,2023-10-18,Deep,8.520064604855639,0.159602755657928,22
SA,2023-11-14,Surface,8.148195976095923,0.278733311616287,10
SA,2023-11-14,Mid-Depth,7.42052275414774,0.1653010602800489,10
SA,2023-11-14,Lower Photic,7.271787700404606,0.0845560873333055,10
SA,2023-11-14,Deep,6.72316821273082,0.5025807462366763,22
SA,2023-12-05,Surface,8.285028243577896,0.1787106919709398,10
SA,2023-12-05,Mid-Depth,8.05432393875876,0.0672556078950804,10
SA,2023-12-05,Lower Photic,7.865226781201402,0.03580035159179,10
SA,2023-12-05,Deep,7.54433030858441,0.295320449419281,22
WG,2014-02-14,Surface,9.0625,0.0948346514261067,10
WG,2014-02-14,Mid-Depth,9.093714285714286,0.0196512968881886,10
WG,2014-02-14,Lower Photic,9.018928571428573,0.023788681353623,10
WG,2014-02-14,Deep,8.677467791543306,0.2229076987682929,45
WG,2014-02-19,Surface,9.455000000000002,0.0983474566128798,10
WG,2014-02-19,Mid-Depth,9.378,0.0404969134626331,10
WG,2014-02-19,Lower Photic,9.16,0.0429469957557503,10
WG,2014-02-19,Deep,8.800041909407057,0.2496145438026122,45
WG,2014-03-26,Surface,8.667,0.0038005847503302,10
WG,2014-03-26,Mid-Depth,8.680000000000001,0.0126491106406734,10
WG,2014-03-26,Lower Photic,8.513500000000002,0.0853173089699653,10
WG,2014-03-26,Deep,8.157616755572622,0.1879299949530128,45
WG,2014-04-23,Surface,8.745271018062347,0.1355085637575192,10
WG,2014-04-23,Mid-Depth,8.668,0.0042163702135577,10
WG,2014-04-23,Lower Photic,8.655000000000001,0.0052704627669471,10
WG,2014-04-23,Deep,8.142455914184891,0.1585805665808542,45
WG,2014-04-27,Surface,8.709965250473754,0.0412722796736904,10
WG,2014-04-27,Mid-Depth,8.697,0.0115950180872842,10
WG,2014-04-27,Lower Photic,8.607000000000001,0.0678314905564598,10
WG,2014-04-27,Deep,8.116161727022993,0.1518926680727334,45
WG,2014-06-25,Surface,9.021000000000004,0.1403527302509253,10
WG,2014-06-25,Mid-Depth,9.408,0.0573100728008998,10
WG,2014-06-25,Lower Photic,9.044,0.2099312056629774,10
WG,2014-06-25,Deep,8.192870040888225,0.2162295276000779,45
WG,2014-07-23,Surface,8.516,0.1345114617173322,10
WG,2014-07-23,Mid-Depth,8.885,0.0880971685760167,10
WG,2014-07-23,Lower Photic,9.011,0.0685484419143781,10
WG,2014-07-23,Deep,7.875704868617739,0.3444993729022701,45
WG,2014-08-13,Surface,9.010000000000002,1.872444516574241e-15,10
WG,2014-08-13,Mid-Depth,9.010000000000002,1.872444516574241e-15,10
WG,2014-08-13,Lower Photic,9.010000000000002,1.872444516574241e-15,10
WG,2014-08-13,Deep,8.902087058149116,0.218902246573139,45
WG,2014-09-09,Surface,10.039200000000005,1.1441216718513811,10
WG,2014-09-09,Mid-Depth,7.122800000000001,0.7815273934205165,10
WG,2014-09-09,Lower Photic,10.57,1.4734539920427332,10
WG,2014-09-09,Deep,7.529936933692044,0.2627455959561,45
WG,2014-09-25,Surface,8.281307692307692,0.0579714613866661,10
WG,2014-09-25,Mid-Depth,8.491153846153846,0.0675398925144826,10
WG,2014-09-25,Lower Photic,8.689538461538461,0.0538805750786743,10
WG,2014-09-25,Deep,7.694318509403456,0.3894675202931518,45
WG,2014-10-08,Surface,11.499,1.944636212765771,10
WG,2014-10-08,Mid-Depth,9.955,1.161065124022861,10
WG,2014-10-08,Lower Photic,8.588000000000001,0.1157391703597165,10
WG,2014-10-08,Deep,7.325526672543575,0.3847857998764152,45
WG,2014-11-12,Surface,9.724,0.2138747470072321,10
WG,2014-11-12,Mid-Depth,10.7235,0.5722749166676043,10
WG,2014-11-12,Lower Photic,11.148,0.0654556677793792,10
WG,2014-11-12,Deep,9.737148636665545,0.7158437525306339,45
WG,2014-12-09,Surface,8.644000000000002,0.0157762127549323,10
WG,2014-12-09,Mid-Depth,8.669999999999998,0.0105409255338943,10
WG,2014-12-09,Lower Photic,8.652000000000001,0.0063245553203366,10
WG,2014-12-09,Deep,8.14753162178453,0.4762735110242527,45
WG,2015-01-14,Surface,8.416,0.0356526452189893,10
WG,2015-01-14,Mid-Depth,8.35,0.0194365063161509,10
WG,2015-01-14,Lower Photic,8.384,0.0189736659610106,10
WG,2015-01-14,Deep,8.157648109577776,0.3729814017706706,45
WG,2015-02-11,Surface,8.443000000000001,0.0371333931776896,10
WG,2015-02-11,Mid-Depth,8.389,0.0223358207570015,10
WG,2015-02-11,Lower Photic,8.224,0.0512510162500869,10
WG,2015-02-11,Deep,7.992262296702722,0.0761848313988038,45
WG,2015-03-11,Surface,8.743999999999998,0.0359629438913629,10
WG,2015-03-11,Mid-Depth,8.719000000000001,0.0280673792466946,10
WG,2015-03-11,Lower Photic,8.611,0.0307137319994386,10
WG,2015-03-11,Deep,8.356454300423463,0.137174380804776,45
WG,2015-04-14,Surface,8.741,0.0251440295541946,10
WG,2015-04-14,Mid-Depth,8.715,0.032058973436119,10
WG,2015-04-14,Lower Photic,8.599,0.0613641227066399,10
WG,2015-04-14,Deep,8.231232220881397,0.1463459789696428,45
WG,2015-05-05,Surface,8.746,0.0908233939516071,10
WG,2015-05-05,Mid-Depth,8.693000000000001,0.0391719854544601,10
WG,2015-05-05,Lower Photic,8.535,0.0922857879993808,10
WG,2015-05-05,Deep,8.159231610244767,0.077850856586033,45
WG,2015-06-09,Surface,8.969999999999999,0.0230940107675852,10
WG,2015-06-09,Mid-Depth,8.943999999999999,0.013498971154211,10
WG,2015-06-09,Lower Photic,8.74,0.1021980647783727,10
WG,2015-06-09,Deep,8.25130657389047,0.1317666470827827,45
WG,2015-07-15,Surface,8.762,0.0388158043413587,10
WG,2015-07-15,Mid-Depth,8.721,0.0099442892601177,10
WG,2015-07-15,Lower Photic,8.663,0.0249666444147652,10
WG,2015-07-15,Deep,8.011275892989927,0.2311709699914985,45
WG,2015-08-11,Surface,8.914,0.0455094617756692,10
WG,2015-08-11,Mid-Depth,8.861999999999998,0.0239443799947574,10
WG,2015-08-11,Lower Photic,8.734,0.0877116487892764,10
WG,2015-08-11,Deep,8.065812444586166,0.2550300313034992,45
WG,2015-09-09,Surface,8.883,0.0811103500725331,10
WG,2015-09-09,Mid-Depth,8.708,0.0282055944017417,10
WG,2015-09-09,Lower Photic,8.674,0.0377712412645743,10
WG,2015-09-09,Deep,8.124810078224709,0.168560094741959,45
WG,2015-10-07,Surface,8.031,0.0626187760269321,10
WG,2015-10-07,Mid-Depth,8.064,0.0683455273672762,10
WG,2015-10-07,Lower Photic,8.134,0.0818127944354264,10
WG,2015-10-07,Deep,7.752111364558914,0.212228135578114,45
WG,2015-11-12,Surface,8.979,0.0056764621219753,10
WG,2015-11-12,Mid-Depth,8.963000000000001,0.0067494855771057,10
WG,2015-11-12,Lower Photic,8.851999999999999,0.1035803499168104,10
WG,2015-11-12,Deep,7.9835309123545235,0.1086844041822971,45
WG,2015-12-08,Surface,8.649000000000001,0.0706242010770937,10
WG,2015-12-08,Mid-Depth,8.61,0.0115470053837926,10
WG,2015-12-08,Lower Photic,8.593,0.0082327260234854,10
WG,2015-12-08,Deep,8.177683673559653,0.2334417902669765,45
WG,2016-01-20,Surface,7.892,0.1276105185493909,10
WG,2016-01-20,Mid-Depth,7.796000000000001,0.0150554530541815,10
WG,2016-01-20,Lower Photic,7.763,0.011595018087284,10
WG,2016-01-20,Deep,7.568505769839381,0.174771435102118,45
WG,2016-02-17,Surface,8.695000000000002,0.0158113883008421,10
WG,2016-02-17,Mid-Depth,8.651,0.0321282153600573,10
WG,2016-02-17,Lower Photic,8.602,0.0139841179756021,10
WG,2016-02-17,Deep,8.260602891958476,0.3241889793335062,45
WG,2016-03-01,Surface,8.654,0.0602218122167264,10
WG,2016-03-01,Mid-Depth,8.646,0.0201108041719978,10
WG,2016-03-01,Lower Photic,8.597,0.0125166555703454,10
WG,2016-03-01,Deep,8.310761638505076,0.2759361141625336,45
WG,2016-03-09,Surface,8.619,0.0317804971641413,10
WG,2016-03-09,Mid-Depth,8.573,0.039454615277134,10
WG,2016-03-09,Lower Photic,8.419,0.0299814757623583,10
WG,2016-03-09,Deep,8.220242137916525,0.2911011312357178,45
WG,2016-04-13,Surface,8.483,0.1620733715876167,10
WG,2016-04-13,Mid-Depth,8.293999999999999,0.0330655913803659,10
WG,2016-04-13,Lower Photic,8.255,0.0271825107171662,10
WG,2016-04-13,Deep,8.061189242202824,0.218702148977529,45
WG,2016-05-18,Surface,8.836000000000002,0.070111023067386,10
WG,2016-05-18,Mid-Depth,8.791000000000002,0.0450801754901443,10
WG,2016-05-18,Lower Photic,8.478,0.1295119042147606,10
WG,2016-05-18,Deep,8.147096324798715,0.2053928448765237,45
WG,2016-06-15,Surface,8.658,0.0278088714861521,10
WG,2016-06-15,Mid-Depth,8.628000000000002,0.0078881063774666,10
WG,2016-06-15,Lower Photic,8.293999999999999,0.1669464318609745,10
WG,2016-06-15,Deep,7.811958341833282,0.4291979745694725,45
WG,2016-07-13,Surface,8.739,0.0395671019352638,10
WG,2016-07-13,Mid-Depth,8.734,0.0117378779077724,10
WG,2016-07-13,Lower Photic,8.542000000000002,0.1603329868326121,10
WG,2016-07-13,Deep,8.063826394843245,0.1992554066232837,45
WG,2016-08-10,Surface,8.600999999999999,0.0580134084118106,10
WG,2016-08-10,Mid-Depth,8.572,0.0078881063774659,10
WG,2016-08-10,Lower Photic,8.516,0.0648416875508685,10
WG,2016-08-10,Deep,7.913930807605811,0.1782553906927672,45
WG,2016-09-07,Surface,9.952,0.0454116969758039,10
WG,2016-09-07,Mid-Depth,9.898,0.0103279555898862,10
WG,2016-09-07,Lower Photic,9.791,0.1096914865530693,10
WG,2016-09-07,Deep,9.09770137427094,0.2573680140382129,45
WG,2016-10-12,Surface,9.041,0.1006037330873512,10
WG,2016-10-12,Mid-Depth,9.063,0.0258413965910857,10
WG,2016-10-12,Lower Photic,8.992,0.0500666222813828,10
WG,2016-10-12,Deep,8.220489860624285,0.2234977001834831,45
WG,2016-11-09,Surface,9.072,0.054731668671397,10
WG,2016-11-09,Mid-Depth,9.029,0.0152388392675501,10
WG,2016-11-09,Lower Photic,8.997,0.0094868329805049,10
WG,2016-11-09,Deep,8.380105350138287,0.3080818417892679,45
WG,2016-12-05,Surface,8.457000000000003,0.0466785699104943,10
WG,2016-12-05,Mid-Depth,8.441999999999998,0.0103279555898865,10
WG,2016-12-05,Lower Photic,8.413,0.0133749350984923,10
WG,2016-12-05,Deep,7.980349693056208,0.3055453024722732,45
WG,2017-02-08,Surface,8.314999999999998,0.0838318422663957,10
WG,2017-02-08,Mid-Depth,8.302000000000001,0.0063245553203369,10
WG,2017-02-08,Lower Photic,8.284,0.0164654520469717,10
WG,2017-02-08,Deep,8.053009625070993,0.2182525269201239,45
WG,2017-03-14,Surface,8.35,0.0094280904158204,10
WG,2017-03-14,Mid-Depth,8.325,0.0126929551764395,10
WG,2017-03-14,Lower Photic,8.298999999999998,0.0073786478737267,10
WG,2017-03-14,Deep,8.078964703731744,0.2376206277120413,45
WG,2017-04-19,Surface,8.294,0.0839576612876327,10
WG,2017-04-19,Mid-Depth,8.244,0.0271620650499509,10
WG,2017-04-19,Lower Photic,8.159,0.0207899548393501,10
WG,2017-04-19,Deep,7.89693530256533,0.2519670525158908,45
WG,2017-05-17,Surface,7.968999999999999,0.0833266663999787,10
WG,2017-05-17,Mid-Depth,8.081,0.0354181372243718,10
WG,2017-05-17,Lower Photic,7.923999999999999,0.0397771570404701,10
WG,2017-05-17,Deep,7.68082684043758,0.1561639431730825,45
WG,2017-06-21,Surface,8.328999999999999,0.0641958807955082,10
WG,2017-06-21,Mid-Depth,8.39,0.0230940107675852,10
WG,2017-06-21,Lower Photic,8.147,0.0887004948000725,10
WG,2017-06-21,Deep,7.848329602060212,0.1930513645688079,45
WG,2017-07-12,Surface,8.427000000000001,0.0275075747143701,10
WG,2017-07-12,Mid-Depth,8.402,0.0428952211790545,10
WG,2017-07-12,Lower Photic,8.136,0.0989051172701505,10
WG,2017-07-12,Deep,7.866394437734537,0.1897004683171404,45
WG,2017-08-09,Surface,9.272000000000002,0.1197033369998046,10
WG,2017-08-09,Mid-Depth,9.205000000000002,0.0184089350286458,10
WG,2017-08-09,Lower Photic,8.992,0.0927122190196932,10
WG,2017-08-09,Deep,8.413576564329915,0.2198220716355074,45
WG,2017-09-13,Surface,10.289,0.1863360166771608,10
WG,2017-09-13,Mid-Depth,10.132,0.1021763181955582,10
WG,2017-09-13,Lower Photic,9.663,0.1478775769945458,10
WG,2017-09-13,Deep,9.28731302409603,0.3762776322139287,45
WG,2017-10-13,Surface,9.133,0.0141813649241218,10
WG,2017-10-13,Mid-Depth,9.152,0.0122927259430569,10
WG,2017-10-13,Lower Photic,9.033,0.2062388044099473,10
WG,2017-10-13,Deep,8.155194510341406,0.1755611511037415,45
WG,2017-11-08,Surface,8.958,0.0091893658347273,10
WG,2017-11-08,Mid-Depth,8.953000000000001,0.0048304589153972,10
WG,2017-11-08,Lower Photic,8.925999999999998,0.0427395211328656,10
WG,2017-11-08,Deep,8.0462427383848,0.2444723262751895,45
WG,2017-12-14,Surface,8.639999999999999,0.019436506316151,10
WG,2017-12-14,Mid-Depth,8.622,0.01549193338483,10
WG,2017-12-14,Lower Photic,8.589,0.0031622776601683,10
WG,2017-12-14,Deep,7.932260555594031,0.5482041229998166,45
WG,2018-01-11,Surface,9.188646601515742,0.0013698834002228,10
WG,2018-01-11,Mid-Depth,9.193047125651088,0.0025637709641146,10
WG,2018-01-11,Lower Photic,9.191600206827491,0.0013061258824322,10
WG,2018-01-11,Deep,8.871241657853346,0.325769343134785,45
WG,2018-02-07,Surface,8.806040040315121,0.0052062688200921,10
WG,2018-02-07,Mid-Depth,8.80870402539904,0.0068612928527723,10
WG,2018-02-07,Lower Photic,8.805254868852725,0.0046639606094917,10
WG,2018-02-07,Deep,8.700043258922967,0.0360700221604523,45
WG,2018-02-28,Surface,8.911778057932503,0.0157768013076107,10
WG,2018-02-28,Mid-Depth,8.822559694201512,0.0600854083312457,10
WG,2018-02-28,Lower Photic,8.688189376355597,0.0070051883096181,10
WG,2018-02-28,Deep,8.565487871540979,0.0522378930986085,45
WG,2018-03-15,Surface,8.964204625164797,0.0007605179940689,10
WG,2018-03-15,Mid-Depth,8.913084795984542,0.0568418467471205,10
WG,2018-03-15,Lower Photic,8.68354576993531,0.0481152808163665,10
WG,2018-03-15,Deep,8.532455027344055,0.04515006209857,45
WG,2018-04-12,Surface,8.812434306790236,0.0133816320518706,10
WG,2018-04-12,Mid-Depth,8.744980623013436,0.0536528142244729,10
WG,2018-04-12,Lower Photic,8.50623490160192,0.0594385306040004,10
WG,2018-04-12,Deep,8.288790874716044,0.0427374082682408,45
WG,2018-05-16,Surface,8.834800176722519,0.0062101102105445,10
WG,2018-05-16,Mid-Depth,8.755889609679269,0.0763403109822106,10
WG,2018-05-16,Lower Photic,8.405504658526501,0.1040289456172805,10
WG,2018-05-16,Deep,8.14879072113943,0.0515117382415925,45
WG,2018-06-13,Surface,8.894922060266014,0.0132894932300278,10
WG,2018-06-13,Mid-Depth,8.80778260868384,0.0955730273079045,10
WG,2018-06-13,Lower Photic,8.39188942455836,0.0878168530487265,10
WG,2018-06-13,Deep,8.126708082971017,0.0511371815458673,45
WG,2018-07-18,Surface,8.787404465083487,0.0072094529705025,10
WG,2018-07-18,Mid-Depth,8.781321852197678,0.0019036010665287,10
WG,2018-07-18,Lower Photic,8.598498818166897,0.1912000503218709,10
WG,2018-07-18,Deep,8.103488685329587,0.0488367300352984,45
WG,2018-08-16,Surface,8.931597092936489,0.0662300854902499,10
WG,2018-08-16,Mid-Depth,8.854244274579527,0.0191167348417312,10
WG,2018-08-16,Lower Photic,8.741006905752704,0.0672451911967935,10
WG,2018-08-16,Deep,8.110182417452526,0.130677451328134,45
WG,2018-09-12,Surface,8.872369894426654,0.0226290909684948,10
WG,2018-09-12,Mid-Depth,8.860706455389023,0.0193691850024768,10
WG,2018-09-12,Lower Photic,8.647430481846197,0.1317320022623637,10
WG,2018-09-12,Deep,8.105604492324328,0.0702696048758774,45
WG,2018-09-24,Surface,9.138806955172909,0.0640959489185781,10
WG,2018-09-24,Mid-Depth,9.008427667065387,0.0427852494200155,10
WG,2018-09-24,Lower Photic,8.759699353237163,0.1312624467964032,10
WG,2018-09-24,Deep,8.146839849152448,0.1004870368238304,45
WG,2018-10-10,Surface,9.0904325552463,0.0398654031207768,10
WG,2018-10-10,Mid-Depth,9.00766368358028,0.0143404616892191,10
WG,2018-10-10,Lower Photic,8.954491502335165,0.0653643604212796,10
WG,2018-10-10,Deep,8.124675893387725,0.1585534223328808,45
WG,2018-11-14,Surface,8.985271202143707,0.0341090086681627,10
WG,2018-11-14,Mid-Depth,8.937426442363133,0.0072203169237558,10
WG,2018-11-14,Lower Photic,8.845156362447568,0.0680650955970104,10
WG,2018-11-14,Deep,7.9697223672735795,0.4045320357122094,45
WG,2018-12-12,Surface,8.303065721334471,0.1824726065879733,10
WG,2018-12-12,Mid-Depth,8.520287914546937,0.0377241195086288,10
WG,2018-12-12,Lower Photic,8.6412025873534,0.0368473693846244,10
WG,2018-12-12,Deep,8.106570512013265,0.5368281128364669,45
WG,2019-02-12,Surface,8.571286853710538,0.0474569026844481,10
WG,2019-02-12,Mid-Depth,8.300986867478812,0.0707309495158663,10
WG,2019-02-12,Lower Photic,8.209760356480901,0.0408294098623918,10
WG,2019-02-12,Deep,7.853021008925985,0.3321309588534281,45
WG,2019-03-12,Surface,8.902478246741978,0.0262632937998171,10
WG,2019-03-12,Mid-Depth,8.779690753113332,0.0381269499465531,10
WG,2019-03-12,Lower Photic,8.665521318729677,0.0272757803771681,10
WG,2019-03-12,Deep,8.1574787165582,0.3917819998696727,45
WG,2019-04-09,Surface,8.798153417690846,0.059159975066807,10
WG,2019-04-09,Mid-Depth,8.461292977982193,0.128237989006727,10
WG,2019-04-09,Lower Photic,8.159625404180641,0.0557854514727722,10
WG,2019-04-09,Deep,7.659893567162646,0.3200799230171943,45
WG,2019-05-14,Surface,8.84497714797563,0.0299459663616133,10
WG,2019-05-14,Mid-Depth,8.741453591997784,0.0428381934245538,10
WG,2019-05-14,Lower Photic,8.491738404416168,0.0716719519944886,10
WG,2019-05-14,Deep,8.071818091695446,0.2434043582807389,45
WG,2019-06-12,Surface,8.917858428373615,0.0289463153905337,10
WG,2019-06-12,Mid-Depth,8.83936611398773,0.034417832471149,10
WG,2019-06-12,Lower Photic,8.49752288097419,0.1092810369319065,10
WG,2019-06-12,Deep,8.064815546006901,0.2832698986812934,45
WG,2019-07-12,Surface,8.842034298712592,0.0175094817287018,10
WG,2019-07-12,Mid-Depth,8.803504188748766,0.0021493166502809,10
WG,2019-07-12,Lower Photic,8.568627280909777,0.1664009857237318,10
WG,2019-07-12,Deep,7.672046195157359,0.3999561475983459,45
WG,2019-08-13,Surface,8.802644649377635,0.0041879103355231,10
WG,2019-08-13,Mid-Depth,8.692933606072902,0.1027275268930397,10
WG,2019-08-13,Lower Photic,8.282729977214085,0.1819507745146857,10
WG,2019-08-13,Deep,7.589112480457663,0.2435980783354868,45
WG,2019-09-10,Surface,8.933486518842503,0.0139120875111186,10
WG,2019-09-10,Mid-Depth,8.89230502750489,0.0118003203261698,10
WG,2019-09-10,Lower Photic,8.722138085666506,0.1827843217123646,10
WG,2019-09-10,Deep,7.880054827515336,0.3444646499825198,45
WG,2020-01-23,Surface,7.504081051502486,0.0978630226074034,10
WG,2020-01-23,Mid-Depth,7.245847279939471,0.3597768453710233,10
WG,2020-01-23,Lower Photic,6.681804997894273,0.0532499290324924,10
WG,2020-01-23,Deep,6.037252695327413,0.8000914435236558,45
WG,2020-02-11,Surface,8.677658552477151,0.0150218242871121,10
WG,2020-02-11,Mid-Depth,8.529047027373851,0.1004868413090249,10
WG,2020-02-11,Lower Photic,8.154180453383793,0.1097720807109008,10
WG,2020-02-11,Deep,7.53375652024598,0.3232377337810721,45
WG,2020-03-10,Surface,8.60301409535794,0.009929124371804,10
WG,2020-03-10,Mid-Depth,8.573959834267024,0.0055645865783556,10
WG,2020-03-10,Lower Photic,8.519452670754657,0.0231674023159788,10
WG,2020-03-10,Deep,7.896631143798432,0.6021563697419023,45
WG,2020-04-14,Surface,8.810272733010722,0.0112243990505999,10
WG,2020-04-14,Mid-Depth,8.524301122848332,0.167165428404921,10
WG,2020-04-14,Lower Photic,8.14024497401221,0.0803073302080617,10
WG,2020-04-14,Deep,7.6762557188305856,0.3462982478577969,45
WG,2020-05-12,Surface,8.8124337934006,0.0118773276006539,10
WG,2020-05-12,Mid-Depth,8.744103947630611,0.1027233353937478,10
WG,2020-05-12,Lower Photic,8.038677416258512,0.1540073341728719,10
WG,2020-05-12,Deep,7.353824916416557,0.4388958686999931,45
WG,2020-06-09,Surface,8.757032901888799,0.0067053919599613,10
WG,2020-06-09,Mid-Depth,8.701417776233553,0.07139771381778,10
WG,2020-06-09,Lower Photic,8.066790301588194,0.2104461094538051,10
WG,2020-06-09,Deep,7.46653127126974,0.3166810278968561,45
WG,2020-07-14,Surface,8.545085855216316,0.0286771179045187,10
WG,2020-07-14,Mid-Depth,8.212723151675192,0.2022791091158086,10
WG,2020-07-14,Lower Photic,7.685825209968283,0.1776277424398648,10
WG,2020-07-14,Deep,7.233813517754665,0.2399472642989803,45
WG,2020-08-11,Surface,8.566773074663923,0.0255457794105172,10
WG,2020-08-11,Mid-Depth,8.249866307066606,0.2132775027548598,10
WG,2020-08-11,Lower Photic,7.796410817047748,0.1809144109051762,10
WG,2020-08-11,Deep,6.956110969710344,0.4145552809861579,45
WG,2020-09-08,Surface,7.714140819645541,0.2047811120330829,10
WG,2020-09-08,Mid-Depth,8.163620243498894,0.0849376018988453,10
WG,2020-09-08,Lower Photic,8.186307825278222,0.1328961857870445,10
WG,2020-09-08,Deep,7.685453442940325,0.2567864389961349,45
WG,2020-10-13,Surface,8.781402452356733,0.0141049777314135,10
WG,2020-10-13,Mid-Depth,8.407395839609755,0.2567267515436481,10
WG,2020-10-13,Lower Photic,7.961944237099165,0.1849363823545095,10
WG,2020-10-13,Deep,7.053964029075459,0.384453255668691,45
WG,2020-11-10,Surface,8.70231031477591,0.0154741337681828,10
WG,2020-11-10,Mid-Depth,8.295228433579396,0.2627613297322764,10
WG,2020-11-10,Lower Photic,7.907306151917351,0.0552787110187125,10
WG,2020-11-10,Deep,6.902107334685049,0.4812896125607299,45
WG,2020-12-08,Surface,8.715629423090268,0.0226519497721524,10
WG,2020-12-08,Mid-Depth,8.381011983755988,0.2040265106187357,10
WG,2020-12-08,Lower Photic,8.083289881933986,0.0413894251587651,10
WG,2020-12-08,Deep,7.377054459419278,0.4169835856304869,45
WG,2021-01-19,Surface,6.997165560776551,0.1446414411805072,10
WG,2021-01-19,Mid-Depth,7.023097365873913,0.1592757818317432,10
WG,2021-01-19,Lower Photic,7.06333559283302,0.0616724167947348,10
WG,2021-01-19,Deep,6.997511141617319,0.2758109835888135,45
WG,2021-02-16,Surface,8.801249428853644,0.0119743269137292,10
WG,2021-02-16,Mid-Depth,8.514308272782097,0.1820014759220315,10
WG,2021-02-16,Lower Photic,8.194097962312876,0.0419442854614774,10
WG,2021-02-16,Deep,7.707691148704315,0.4085396498579007,45
WG,2021-03-16,Surface,8.680584282638547,0.0229239450501339,10
WG,2021-03-16,Mid-Depth,8.625507817582053,0.0162358569046588,10
WG,2021-03-16,Lower Photic,8.584391392089097,0.0130787197546592,10
WG,2021-03-16,Deep,7.994843053021222,0.5634744522992945,45
WG,2021-04-13,Surface,8.673562904738992,0.0113979937349288,10
WG,2021-04-13,Mid-Depth,8.629722610042215,0.0262592526198151,10
WG,2021-04-13,Lower Photic,8.552487291354534,0.0114140833794226,10
WG,2021-04-13,Deep,8.072853504609823,0.4492906845772861,45
WG,2021-05-11,Surface,8.746356567651521,0.0149300756584346,10
WG,2021-05-11,Mid-Depth,8.717519427792519,0.0127148977346355,10
WG,2021-05-11,Lower Photic,8.633565278346717,0.0282503223233886,10
WG,2021-05-11,Deep,8.088918292883308,0.4908989773923466,45
WG,2021-06-08,Surface,8.825553189791135,0.0112754048026902,10
WG,2021-06-08,Mid-Depth,8.363169561028341,0.2832237189942011,10
WG,2021-06-08,Lower Photic,7.789507138322492,0.0889003043404318,10
WG,2021-06-08,Deep,6.95256784856814,0.7598834252434139,45
WG,2021-07-13,Surface,8.739777877553797,0.0207173535822236,10
WG,2021-07-13,Mid-Depth,8.468571358014142,0.1675257260541256,10
WG,2021-07-13,Lower Photic,7.772596391364109,0.1218487364824825,10
WG,2021-07-13,Deep,7.237512983268808,0.4051860944882135,45
WG,2021-08-10,Surface,8.690364522263575,0.189632759807669,10
WG,2021-08-10,Mid-Depth,7.987918417935395,0.1343346665775963,10
WG,2021-08-10,Lower Photic,7.423299336426488,0.2459158110737263,10
WG,2021-08-10,Deep,6.517413550243439,0.4345365709552188,45
WG,2021-09-07,Surface,8.196666626045474,0.1530439322439505,10
WG,2021-09-07,Mid-Depth,8.421998204950949,0.1075043573547813,10
WG,2021-09-07,Lower Photic,8.07756336471791,0.1789163467513709,10
WG,2021-09-07,Deep,7.28514096770922,0.3407306220971287,45
WG,2021-10-12,Surface,8.863202158817804,0.0050287087489613,10
WG,2021-10-12,Mid-Depth,8.778721303344213,0.1043736283817683,10
WG,2021-10-12,Lower Photic,8.275466167895365,0.1764536725604254,10
WG,2021-10-12,Deep,7.125212286798258,0.498593307410498,45
WG,2021-11-09,Surface,8.607801536250866,0.0235942628439157,10
WG,2021-11-09,Mid-Depth,8.48177146773552,0.116650579564677,10
WG,2021-11-09,Lower Photic,8.059082955148689,0.0923225767308213,10
WG,2021-11-09,Deep,7.3725106252634305,0.2475793229165563,45
WG,2021-12-07,Surface,8.115892792607697,0.0395275685237133,10
WG,2021-12-07,Mid-Depth,8.309365851709847,0.0595254994663628,10
WG,2021-12-07,Lower Photic,8.401130661935873,0.0057968285404286,10
WG,2021-12-07,Deep,7.983097128270661,0.4417305941262768,45
WG,2022-01-18,Surface,8.623081658630095,0.0321978400161224,10
WG,2022-01-18,Mid-Depth,8.500517431705495,0.1124459602434322,10
WG,2022-01-18,Lower Photic,8.300547438249717,0.0076165118887869,10
WG,2022-01-18,Deep,7.695488342850644,0.5470756769256474,45
WG,2022-02-08,Surface,8.391703695155822,0.0102260650872913,10
WG,2022-02-08,Mid-Depth,8.260942547438685,0.1644911606311168,10
WG,2022-02-08,Lower Photic,7.991709997366965,0.0057290974125695,10
WG,2022-02-08,Deep,7.44706938617789,0.5758944657685746,45
