location,date,depth_group,value_temp,measurement_count_temp,value_dissolved_oxygen,measurement_count_dissolved_oxygen,value_difference,measurement_count_difference
SA,2021-09-07,Mid-Depth,23.43973852220048,10,6.98071169073976,10,16.45902683146072,0
SA,2021-09-07,Lower Photic,22.79920547149565,10,5.491963716927402,10,17.30724175456825,0
SA,2021-09-07,Deep,21.09516175265877,22,2.554726284313802,22,18.540435468344967,0
SA,2021-10-12,Surface,23.91843202366131,10,7.477838734081319,10,16.440593289579994,0
SA,2021-10-12,Mid-Depth,23.668386636279827,10,6.731880449009267,10,16.93650618727056,0
SA,2021-10-12,Lower Photic,22.88367298621655,10,5.086237004888838,10,17.79743598132771,0
SA,2021-10-12,Deep,21.171577356621206,22,2.0086435714718567,22,19.16293378514935,0
SA,2021-11-09,Surface,23.21460974665881,10,6.992147713177356,10,16.222462033481452,0
SA,2021-11-09,Mid-Depth,23.14459473654102,10,6.819820424785695,10,16.324774311755327,0
SA,2021-11-09,Lower Photic,23.11274069543379,10,6.56563934618063,10,16.54710134925316,0
SA,2021-11-09,Deep,21.287797147488224,22,2.175244296653012,22,19.11255285083521,0
SA,2021-12-07,Surface,21.73407955308554,10,7.093130618294079,10,14.64094893479146,0
SA,2021-12-07,Mid-Depth,21.61226953339574,10,6.820217239276522,10,14.792052294119218,0
SA,2021-12-07,Lower Photic,21.513934535556366,10,6.344713050892549,10,15.169221484663817,0
SA,2021-12-07,Deep,21.414312478631164,22,6.07718680764306,22,15.337125670988105,0
SA,2022-01-18,Surface,20.979447418688785,10,6.764687170344553,10,14.214760248344232,0
SA,2022-01-18,Mid-Depth,20.9261216310288,10,6.604742297486278,10,14.32137933354252,0
SA,2022-01-18,Lower Photic,20.82401081396794,10,6.249096877853509,10,14.574913936114433,0
SA,2022-01-18,Deep,20.752829789988457,22,5.883061920984509,22,14.869767869003947,0
SA,2022-02-08,Surface,20.89531004891047,10,6.942781885177878,10,13.952528163732593,0
SA,2022-02-08,Mid-Depth,20.81919509627165,10,6.64776085419341,10,14.171434242078238,0
SA,2022-02-08,Lower Photic,20.7386000697548,10,6.372147057911205,10,14.366453011843594,0
SA,2022-02-08,Deep,20.6892353408594,22,6.3158806110530925,22,14.373354729806309,0
SA,2022-03-08,Surface,20.79481648245192,10,7.546786116148387,10,13.248030366303535,0
SA,2022-03-08,Mid-Depth,20.62708532308785,10,6.732644118035337,10,13.894441205052514,0
SA,2022-03-08,Lower Photic,20.56657232825661,10,6.36797529646119,10,14.198597031795419,0
SA,2022-03-08,Deep,20.484888386366865,22,6.251899915390921,22,14.232988470975943,0
SA,2022-04-05,Surface,22.04143080555235,10,7.589467174910761,10,14.451963630641586,0
SA,2022-04-05,Mid-Depth,21.45218521634355,10,6.902209286162797,10,14.549975930180754,0
SA,2022-04-05,Lower Photic,21.12027963243515,10,5.911869194747479,10,15.208410437687672,0
SA,2022-04-05,Deep,20.789974039058368,22,4.725606697128234,22,16.064367341930133,0
SA,2022-05-10,Surface,23.60113244295531,10,7.926953991101852,10,15.674178451853459,0
SA,2022-05-10,Mid-Depth,22.990012113870712,10,7.459754439966706,10,15.530257673904007,0
SA,2022-05-10,Lower Photic,21.91127491570488,10,5.596262124239599,10,16.31501279146528,0
SA,2022-05-10,Deep,20.899117134833773,22,3.865950472175633,22,17.03316666265814,0
SA,2022-06-14,Surface,23.1490580841854,10,7.34256627063713,10,15.806491813548268,0
SA,2022-06-14,Mid-Depth,22.89423499131033,10,7.173493454981623,10,15.720741536328708,0
SA,2022-06-14,Lower Photic,21.93445781238029,10,5.322572177901788,10,16.611885634478504,0
SA,2022-06-14,Deep,20.880725246295256,22,3.2802743754507047,22,17.60045087084455,0
SA,2022-07-12,Surface,23.14589007774057,10,7.412561997881651,10,15.73332807985892,0
SA,2022-07-12,Mid-Depth,22.96731487492772,10,7.031974663445746,10,15.935340211481973,0
SA,2022-07-12,Lower Photic,22.409516453136284,10,5.8314303796369975,10,16.578086073499286,0
SA,2022-07-12,Deep,20.94544761634553,22,3.340157214465933,22,17.605290401879596,0
SA,2022-08-09,Surface,23.15486612914331,10,7.091904845258664,10,16.062961283884647,0
SA,2022-08-09,Mid-Depth,23.13345573819465,10,6.980453595553014,10,16.15300214264164,0
SA,2022-08-09,Lower Photic,22.89073174473745,10,6.521050695277928,10,16.369681049459523,0
SA,2022-08-09,Deep,20.96581485429999,22,2.7861259618171483,22,18.17968889248284,0
SA,2022-09-06,Surface,23.603896433486472,10,7.589672919998956,10,16.014223513487515,0
SA,2022-09-06,Mid-Depth,23.36575426807469,10,6.92949539092602,10,16.436258877148667,0
SA,2022-09-06,Lower Photic,22.87928640486259,10,5.591720864450577,10,17.28756554041201,0
SA,2022-09-06,Deep,21.090495369490505,22,2.225875877088453,22,18.864619492402053,0
SA,2022-10-18,Surface,22.987001608477613,10,7.282552036428839,10,15.704449572048773,0
SA,2022-10-18,Mid-Depth,22.85825357348567,10,6.707720654825296,10,16.150532918660375,0
SA,2022-10-18,Lower Photic,22.73009417710439,10,6.156961293095253,10,16.573132884009137,0
SA,2022-10-18,Deep,21.15101931072091,22,1.9839446313430635,22,19.167074679377844,0
SA,2022-11-08,Surface,23.029686201586152,10,7.074862200613351,10,15.9548240009728,0
SA,2022-11-08,Mid-Depth,22.919283037309192,10,6.478442007722579,10,16.440841029586615,0
SA,2022-11-08,Lower Photic,22.7356576244023,10,5.52424120370511,10,17.21141642069719,0
SA,2022-11-08,Deep,21.25323473593189,22,1.8941342889468693,22,19.35910044698502,0
SA,2022-12-06,Surface,21.72060968170988,10,6.54163299661108,10,15.178976685098801,0
SA,2022-12-06,Mid-Depth,21.672852444521887,10,6.353138514880082,10,15.319713929641804,0
SA,2022-12-06,Lower Photic,21.64657819269556,10,6.162844337694788,10,15.483733855000771,0
SA,2022-12-06,Deep,21.51537942984412,22,5.7240522542889165,22,15.791327175555203,0
SA,2023-01-17,Surface,20.938439566885123,10,6.907896067201811,10,14.030543499683311,0
SA,2023-01-17,Mid-Depth,20.85816685994233,10,6.583605761896966,10,14.274561098045364,0
SA,2023-01-17,Lower Photic,20.768130396513307,10,6.450935396649359,10,14.317194999863947,0
SA,2023-01-17,Deep,20.70566967242512,22,6.24688365037101,22,14.45878602205411,0
SA,2023-02-14,Surface,20.83061160114912,10,6.587865040944055,10,14.242746560205063,0
SA,2023-02-14,Mid-Depth,20.66615562444602,10,6.640716812312851,10,14.025438812133169,0
SA,2023-02-14,Lower Photic,20.54856773758646,10,6.584954458109034,10,13.963613279477425,0
SA,2023-02-14,Deep,20.49154892367017,22,6.313545611616655,22,14.178003312053516,0
SA,2023-03-14,Surface,21.40490334748377,10,7.7242253873154,10,13.68067796016837,0
SA,2023-03-14,Mid-Depth,21.112834548673952,10,7.04669398876103,10,14.066140559912922,0
SA,2023-03-14,Lower Photic,20.77647796465125,10,5.760694695987242,10,15.015783268664007,0
SA,2023-03-14,Deep,20.61518950744179,22,4.711602938533858,22,15.903586568907933,0
SA,2023-04-11,Surface,22.011858426280376,10,7.129059060071837,10,14.88279936620854,0
SA,2023-04-11,Mid-Depth,21.95857409551358,10,7.0028973388193005,10,14.95567675669428,0
SA,2023-04-11,Lower Photic,21.72534656143653,10,6.5520906892089625,10,15.173255872227568,0
SA,2023-04-11,Deep,20.723242603468865,22,2.735482420143129,22,17.987760183325737,0
SA,2023-05-09,Surface,23.48376528140427,10,7.769248012441736,10,15.714517268962535,0
SA,2023-05-09,Mid-Depth,23.12381909326664,10,7.500319832688578,10,15.623499260578061,0
SA,2023-05-09,Lower Photic,22.20310464491324,10,5.916004637863358,10,16.28710000704988,0
SA,2023-05-09,Deep,20.793855790424576,22,3.153840854757973,22,17.640014935666603,0
SA,2023-06-13,Surface,24.40102551373953,10,7.669910373224828,10,16.731115140514703,0
SA,2023-06-13,Mid-Depth,23.98260342734861,10,7.152626727731077,10,16.829976699617532,0
SA,2023-06-13,Lower Photic,22.42845849279155,10,4.562431190681585,10,17.866027302109963,0
SA,2023-06-13,Deep,20.842219013918942,22,2.161629860069328,22,18.680589153849613,0
SA,2023-07-18,Surface,24.01553039797433,10,7.142385958833844,10,16.873144439140486,0
SA,2023-07-18,Mid-Depth,23.973309219520424,10,7.04518731089036,10,16.928121908630064,0
SA,2023-07-18,Lower Photic,23.476491696471648,10,6.405243296702759,10,17.07124839976889,0
SA,2023-07-18,Deep,20.906705594148463,22,1.218818521264825,22,19.687887072883637,0
SA,2023-08-16,Surface,24.16439281920859,10,7.316590430940272,10,16.84780238826832,0
SA,2023-08-16,Mid-Depth,24.07372474505152,10,7.067036678473192,10,17.006688066578327,0
SA,2023-08-16,Lower Photic,23.15871335337293,10,5.068397557191462,10,18.09031579618147,0
SA,2023-08-16,Deep,20.900620520799524,22,1.5685345133896822,22,19.332086007409842,0
SA,2023-09-05,Surface,24.183804766761263,10,7.451776143362052,10,16.73202862339921,0
SA,2023-09-05,Mid-Depth,24.03944664692825,10,6.989184524926147,10,17.050262122002103,0
SA,2023-09-05,Lower Photic,23.1005337073431,10,4.555586862796679,10,18.54494684454642,0
SA,2023-09-05,Deep,21.00557364111044,22,1.307332926511071,22,19.698240714599372,0
SA,2023-10-18,Surface,24.085130290989248,10,7.166338597484765,10,16.91879169350448,0
SA,2023-10-18,Mid-Depth,24.080549242520046,10,7.165019184236856,10,16.91553005828319,0
SA,2023-10-18,Lower Photic,23.93011531465962,10,6.726468708461337,10,17.203646606198284,0
SA,2023-10-18,Deep,21.210566850422744,22,1.172102618797883,22,20.03846423162486,0
SA,2023-11-14,Surface,22.89817489598571,10,7.015025945114149,10,15.883148950871561,0
SA,2023-11-14,Mid-Depth,22.7849497672902,10,6.7518036193456,10,16.0331461479446,0
SA,2023-11-14,Lower Photic,22.64763868728762,10,6.429547058034298,10,16.218091629253323,0
SA,2023-11-14,Deep,21.364073189646643,22,2.7760321969541986,22,18.588040992692445,0
SA,2023-12-05,Surface,22.41830809054872,10,6.751127747167956,10,15.667180343380764,0
SA,2023-12-05,Mid-Depth,22.409414662221213,10,6.67694070634114,10,15.732473955880073,0
SA,2023-12-05,Lower Photic,22.3964662927465,10,6.633135996520321,10,15.76333029622618,0
SA,2023-12-05,Deep,21.52855896312328,22,3.539818720581428,22,17.98874024254185,0
WG,2014-02-14,Surface,21.0925,10,7.582499999999999,10,13.510000000000002,0
WG,2014-02-14,Mid-Depth,20.53114285714286,10,6.966714285714285,10,13.564428571428575,0
WG,2014-02-14,Lower Photic,20.49678571428571,10,6.483928571428573,10,14.012857142857138,0
WG,2014-02-14,Deep,20.385451515278223,45,3.6716111004142338,45,16.713840414863988,0
WG,2014-02-19,Surface,20.7,10,7.606,10,13.094,0
WG,2014-02-19,Mid-Depth,20.695,10,7.339000000000001,10,13.355999999999998,0
WG,2014-02-19,Lower Photic,20.54475,10,6.273000000000001,10,14.27175,0
WG,2014-02-19,Deep,20.386923459901304,45,3.3489138510652627,45,17.03800960883604,0
WG,2014-03-26,Surface,22.39,10,7.318,10,15.072000000000001,0
WG,2014-03-26,Mid-Depth,22.160000000000004,10,7.147,10,15.013000000000003,0
WG,2014-03-26,Lower Photic,21.21,10,5.729,10,15.481000000000002,0
WG,2014-03-26,Deep,20.46064777955452,45,2.653875934693772,45,17.806771844860748,0
WG,2014-04-23,Surface,22.37842684241384,10,7.159925592657731,10,15.218501249756109,0
WG,2014-04-23,Mid-Depth,22.245,10,7.087999999999999,10,15.157000000000002,0
WG,2014-04-23,Lower Photic,22.06,10,7.019,10,15.040999999999999,0
WG,2014-04-23,Deep,20.55157659040656,45,3.087883643276498,45,17.463692947130063,0
WG,2014-04-27,Surface,22.720068279303987,10,7.134598799331288,10,15.5854694799727,0
WG,2014-04-27,Mid-Depth,22.615,10,7.178,10,15.436999999999998,0
WG,2014-04-27,Lower Photic,21.985,10,6.721000000000001,10,15.264,0
WG,2014-04-27,Deep,20.55356467286104,45,2.858001013963296,45,17.695563658897743,0
WG,2014-06-25,Surface,23.677,10,7.2,10,16.477,0
WG,2014-06-25,Mid-Depth,23.541,10,7.257,10,16.284,0
WG,2014-06-25,Lower Photic,22.855,10,6.911,10,15.944,0
WG,2014-06-25,Deep,20.646584343974386,45,2.6498326335783893,45,17.996751710395998,0
WG,2014-07-23,Surface,23.242,10,6.884,10,16.358,0
WG,2014-07-23,Mid-Depth,23.255000000000003,10,6.9,10,16.355000000000004,0
WG,2014-07-23,Lower Photic,23.135,10,6.883,10,16.252000000000002,0
WG,2014-07-23,Deep,20.727665051697905,45,2.615383134582534,45,18.11228191711537,0
WG,2014-08-13,Surface,23.385,10,7.465999999999999,10,15.919000000000002,0
WG,2014-08-13,Mid-Depth,23.197,10,7.456999999999999,10,15.74,0
WG,2014-08-13,Lower Photic,22.877,10,7.116999999999999,10,15.76,0
WG,2014-08-13,Deep,20.800260386416195,45,2.6911506924204494,45,18.109109693995745,0
WG,2014-09-09,Surface,23.437,10,8.127,10,15.31,0
WG,2014-09-09,Mid-Depth,23.382,10,8.113,10,15.269000000000002,0
WG,2014-09-09,Lower Photic,23.177,10,7.925999999999999,10,15.251000000000001,0
WG,2014-09-09,Deep,20.797278106812985,45,2.5741568774711188,45,18.223121229341867,0
WG,2014-09-25,Surface,23.57,10,8.037,10,15.533,0
WG,2014-09-25,Mid-Depth,23.416,10,8.021,10,15.395,0
WG,2014-09-25,Lower Photic,23.129,10,7.515000000000001,10,15.614,0
WG,2014-09-25,Deep,20.831864766622623,45,2.350039844208845,45,18.48182492241378,0
WG,2014-10-08,Surface,23.695,10,8.287,10,15.408,0
WG,2014-10-08,Mid-Depth,23.626,10,8.508,10,15.118000000000002,0
WG,2014-10-08,Lower Photic,23.095,10,7.700999999999999,10,15.394,0
WG,2014-10-08,Deep,20.859253915239066,45,2.5997313713079784,45,18.259522543931087,0
WG,2014-11-12,Surface,22.408,10,7.823,10,14.585,0
WG,2014-11-12,Mid-Depth,22.394,10,7.842,10,14.552,0
WG,2014-11-12,Lower Photic,22.319,10,7.546000000000001,10,14.772999999999998,0
WG,2014-11-12,Deep,20.88588826848705,45,2.7737503865633046,45,18.112137881923747,0
WG,2014-12-09,Surface,21.078,10,6.504,10,14.574,0
WG,2014-12-09,Mid-Depth,21.081,10,6.491000000000001,10,14.589999999999998,0
WG,2014-12-09,Lower Photic,21.081,10,6.505,10,14.576,0
WG,2014-12-09,Deep,20.70073574346136,45,3.573994809202466,45,17.126740934258898,0
WG,2015-01-14,Surface,20.418,10,7.184898563205289,10,13.23310143679471,0
WG,2015-01-14,Mid-Depth,20.420000000000005,10,7.082475594054652,10,13.337524405945352,0
WG,2015-01-14,Lower Photic,20.419000000000004,10,6.251431764777943,10,14.16756823522206,0
WG,2015-01-14,Deep,20.39370549971461,45,2.80900972881628,45,17.58469577089833,0
WG,2015-02-11,Surface,20.708,10,5.813,10,14.895,0
WG,2015-02-11,Mid-Depth,20.678,10,5.805999999999999,10,14.872000000000002,0
WG,2015-02-11,Lower Photic,20.449,10,5.851999999999999,10,14.597000000000001,0
WG,2015-02-11,Deep,20.3200354422918,45,5.159681192016532,45,15.160354250275269,0
WG,2015-03-11,Surface,20.869,10,7.055,10,13.814,0
WG,2015-03-11,Mid-Depth,20.833,10,7.115,10,13.717999999999998,0
WG,2015-03-11,Lower Photic,20.547000000000004,10,6.666,10,13.881000000000004,0
WG,2015-03-11,Deep,20.328823322750207,45,4.137544514886158,45,16.191278807864048,0
WG,2015-04-14,Surface,22.204,10,7.193,10,15.011000000000001,0
WG,2015-04-14,Mid-Depth,21.905,10,7.2010000000000005,10,14.704,0
WG,2015-04-14,Lower Photic,21.214,10,6.814,10,14.399999999999999,0
WG,2015-04-14,Deep,20.41555889139692,45,3.540798923380489,45,16.87475996801643,0
WG,2015-05-05,Surface,23.315,10,7.248,10,16.067,0
WG,2015-05-05,Mid-Depth,23.281,10,7.286,10,15.995,0
WG,2015-05-05,Lower Photic,21.69,10,7.078000000000001,10,14.612,0
WG,2015-05-05,Deep,20.40734929105715,45,3.444313396923372,45,16.963035894133778,0
WG,2015-06-09,Surface,24.026,10,7.432,10,16.594,0
WG,2015-06-09,Mid-Depth,23.943,10,7.446000000000001,10,16.497,0
WG,2015-06-09,Lower Photic,22.25,10,7.061,10,15.189,0
WG,2015-06-09,Deep,20.548126686833488,45,3.2864336469548365,45,17.26169303987865,0
WG,2015-07-15,Surface,23.028,10,7.235000000000001,10,15.792999999999997,0
WG,2015-07-15,Mid-Depth,22.979000000000003,10,7.295999999999999,10,15.683000000000003,0
WG,2015-07-15,Lower Photic,22.751,10,7.296000000000001,10,15.455,0
WG,2015-07-15,Deep,20.585092881632324,45,3.40715654817002,45,17.177936333462306,0
WG,2015-08-11,Surface,23.893,10,7.868,10,16.025,0
WG,2015-08-11,Mid-Depth,23.568,10,7.892999999999999,10,15.675000000000002,0
WG,2015-08-11,Lower Photic,22.925,10,7.152000000000001,10,15.773,0
WG,2015-08-11,Deep,20.631675356735222,45,3.0035521340275584,45,17.628123222707664,0
WG,2015-09-09,Surface,23.821,10,8.043000000000001,10,15.778,0
WG,2015-09-09,Mid-Depth,23.777,10,8.013,10,15.764000000000001,0
WG,2015-09-09,Lower Photic,23.343,10,7.011,10,16.332,0
WG,2015-09-09,Deep,20.733739045137806,45,2.88554513046786,45,17.848193914669945,0
WG,2015-10-07,Surface,23.940000000000005,10,8.155,10,15.785000000000005,0
WG,2015-10-07,Mid-Depth,23.913,10,8.202,10,15.711,0
WG,2015-10-07,Lower Photic,23.531,10,7.619999999999999,10,15.911,0
WG,2015-10-07,Deep,20.69948825364345,45,2.9564852499559087,45,17.743003003687544,0
WG,2015-11-12,Surface,23.52,10,7.353,10,16.167,0
WG,2015-11-12,Mid-Depth,23.5,10,7.214000000000001,10,16.285999999999998,0
WG,2015-11-12,Lower Photic,23.35,10,6.452,10,16.898000000000003,0
WG,2015-11-12,Deep,21.25009919144707,45,2.97635391844722,45,18.27374527299985,0
WG,2015-12-08,Surface,22.007,10,7.023999999999999,10,14.983000000000002,0
WG,2015-12-08,Mid-Depth,22.003000000000004,10,7.011,10,14.992000000000004,0
WG,2015-12-08,Lower Photic,22.0,10,7.037999999999999,10,14.962,0
WG,2015-12-08,Deep,20.86639391022003,45,3.6915554230601457,45,17.174838487159885,0
WG,2016-01-20,Surface,21.562,10,7.129,10,14.433000000000002,0
WG,2016-01-20,Mid-Depth,21.57,10,7.117,10,14.453,0
WG,2016-01-20,Lower Photic,21.568,10,7.133000000000001,10,14.435,0
WG,2016-01-20,Deep,20.85181776769048,45,4.26508312041354,45,16.58673464727694,0
WG,2016-02-17,Surface,21.022,10,7.290999999999999,10,13.731,0
WG,2016-02-17,Mid-Depth,20.895,10,7.078999999999999,10,13.816,0
WG,2016-02-17,Lower Photic,20.81,10,6.488,10,14.322,0
WG,2016-02-17,Deep,20.55390852686228,45,3.954408610005226,45,16.599499916857056,0
WG,2016-03-01,Surface,20.904,10,7.296000000000001,10,13.607999999999999,0
WG,2016-03-01,Mid-Depth,20.893,10,7.284000000000001,10,13.609,0
WG,2016-03-01,Lower Photic,20.808,10,7.174000000000001,10,13.633999999999999,0
WG,2016-03-01,Deep,20.516244618647704,45,4.104223243943876,45,16.412021374703826,0
WG,2016-03-09,Surface,21.564,10,8.397,10,13.167,0
WG,2016-03-09,Mid-Depth,21.328,10,8.354000000000001,10,12.973999999999998,0
WG,2016-03-09,Lower Photic,20.770000000000003,10,7.125,10,13.645000000000003,0
WG,2016-03-09,Deep,20.521270520103617,45,3.9224031091188913,45,16.598867410984724,0
WG,2016-04-13,Surface,22.911,10,8.291,10,14.620000000000001,0
WG,2016-04-13,Mid-Depth,22.320000000000004,10,7.923,10,14.397000000000004,0
WG,2016-04-13,Lower Photic,21.598000000000003,10,6.867,10,14.731000000000002,0
WG,2016-04-13,Deep,20.548304927263395,45,3.416449836658369,45,17.131855090605026,0
WG,2016-05-18,Surface,24.011000000000003,10,7.926,10,16.085,0
WG,2016-05-18,Mid-Depth,23.713,10,7.987999999999999,10,15.725000000000001,0
WG,2016-05-18,Lower Photic,21.89,10,5.951,10,15.939,0
WG,2016-05-18,Deep,20.86343411741682,45,2.939113036801153,45,17.924321080615666,0
WG,2016-06-15,Surface,24.142,10,8.029,10,16.113,0
WG,2016-06-15,Mid-Depth,24.129,10,8.100999999999999,10,16.028000000000002,0
WG,2016-06-15,Lower Photic,22.161,10,5.329,10,16.832,0
WG,2016-06-15,Deep,20.657319960424218,45,2.43367157469024,45,18.223648385733977,0
WG,2016-07-13,Surface,23.598,10,7.574,10,16.024,0
WG,2016-07-13,Mid-Depth,23.592,10,7.622,10,15.969999999999999,0
WG,2016-07-13,Lower Photic,22.776,10,6.692,10,16.084,0
WG,2016-07-13,Deep,20.66531290406377,45,2.422249432562137,45,18.243063471501635,0
WG,2016-08-10,Surface,23.807,10,7.711,10,16.095999999999997,0
WG,2016-08-10,Mid-Depth,23.477,10,7.825,10,15.652000000000001,0
WG,2016-08-10,Lower Photic,23.065,10,7.283000000000001,10,15.782,0
WG,2016-08-10,Deep,20.6546131223021,45,2.067809886783308,45,18.58680323551879,0
WG,2016-09-07,Surface,23.864,10,7.727000000000001,10,16.137,0
WG,2016-09-07,Mid-Depth,23.788,10,7.758000000000001,10,16.03,0
WG,2016-09-07,Lower Photic,23.341,10,7.222999999999999,10,16.118000000000002,0
WG,2016-09-07,Deep,20.7476311339916,45,1.9527194392469147,45,18.794911694744684,0
WG,2016-10-12,Surface,23.35,10,7.313999999999998,10,16.036,0
WG,2016-10-12,Mid-Depth,23.35,10,7.406000000000001,10,15.944,0
WG,2016-10-12,Lower Photic,23.33,10,7.404999999999999,10,15.924999999999999,0
WG,2016-10-12,Deep,20.77459180787249,45,1.8628272616662207,45,18.911764546206268,0
WG,2016-11-09,Surface,22.654,10,7.395,10,15.259,0
WG,2016-11-09,Mid-Depth,22.66,10,7.434,10,15.225999999999999,0
WG,2016-11-09,Lower Photic,22.658,10,7.448,10,15.21,0
WG,2016-11-09,Deep,20.991332353532165,45,2.776007760542305,45,18.21532459298986,0
WG,2016-12-05,Surface,21.957,10,7.927000000000001,10,14.03,0
WG,2016-12-05,Mid-Depth,21.893,10,7.947,10,13.946000000000002,0
WG,2016-12-05,Lower Photic,21.741000000000003,10,7.702,10,14.039000000000003,0
WG,2016-12-05,Deep,20.867670588539912,45,3.284234263529197,45,17.583436325010716,0
WG,2017-02-08,Surface,20.573999999999995,10,6.5840000000000005,10,13.989999999999995,0
WG,2017-02-08,Mid-Depth,20.579999999999995,10,6.605,10,13.974999999999994,0
WG,2017-02-08,Lower Photic,20.543,10,6.51,10,14.033,0
WG,2017-02-08,Deep,20.378412483492628,45,3.870066159198625,45,16.508346324294003,0
WG,2017-03-14,Surface,21.221,10,7.534999999999999,10,13.686,0
WG,2017-03-14,Mid-Depth,20.728,10,7.409000000000001,10,13.319,0
WG,2017-03-14,Lower Photic,20.58300000000001,10,6.928,10,13.655000000000008,0
WG,2017-03-14,Deep,20.39916836043616,45,4.1038837061682205,45,16.295284654267938,0
WG,2017-04-19,Surface,21.732000000000003,10,7.640000000000001,10,14.092000000000002,0
WG,2017-04-19,Mid-Depth,21.722,10,7.688000000000001,10,14.034,0
WG,2017-04-19,Lower Photic,21.28,10,7.659000000000001,10,13.621,0
WG,2017-04-19,Deep,20.43190367746892,45,4.005125161967508,45,16.42677851550141,0
WG,2017-05-17,Surface,23.344,10,7.218000000000001,10,16.126,0
WG,2017-05-17,Mid-Depth,23.089,10,7.387,10,15.701999999999998,0
WG,2017-05-17,Lower Photic,21.799,10,6.93,10,14.869,0
WG,2017-05-17,Deep,20.515759090701643,45,3.2942358236224254,45,17.221523267079217,0
WG,2017-06-21,Surface,23.293,10,6.728,10,16.564999999999998,0
WG,2017-06-21,Mid-Depth,23.281,10,6.7780000000000005,10,16.503,0
WG,2017-06-21,Lower Photic,22.252,10,6.132000000000001,10,16.119999999999997,0
WG,2017-06-21,Deep,20.55363019677576,45,2.7936195994954023,45,17.760010597280356,0
WG,2017-07-12,Surface,23.679,10,8.475999999999999,10,15.203,0
WG,2017-07-12,Mid-Depth,23.230000000000004,10,7.417,10,15.813000000000004,0
WG,2017-07-12,Lower Photic,21.956,10,4.893999999999999,10,17.062,0
WG,2017-07-12,Deep,20.475992413497654,45,2.36902111348946,45,18.106971300008194,0
WG,2017-08-09,Surface,23.582,10,8.225,10,15.357000000000001,0
WG,2017-08-09,Mid-Depth,23.544,10,8.296000000000001,10,15.248,0
WG,2017-08-09,Lower Photic,22.648000000000003,10,6.854000000000001,10,15.794000000000002,0
WG,2017-08-09,Deep,20.614991379013915,45,2.6370925982832607,45,17.977898780730655,0
WG,2017-09-13,Surface,23.941,10,7.242,10,16.698999999999998,0
WG,2017-09-13,Mid-Depth,23.791000000000004,10,6.539999999999999,10,17.251000000000005,0
WG,2017-09-13,Lower Photic,22.106,10,2.9880000000000004,10,19.118000000000002,0
WG,2017-09-13,Deep,20.64096937762638,45,1.8973159213753883,45,18.743653456250993,0
WG,2017-10-13,Surface,23.402,10,6.087,10,17.315,0
WG,2017-10-13,Mid-Depth,23.346,10,6.107,10,17.239,0
WG,2017-10-13,Lower Photic,23.118,10,5.852,10,17.266,0
WG,2017-10-13,Deep,20.68150366509782,45,1.7358883392404572,45,18.945615325857364,0
WG,2017-11-08,Surface,22.931,10,7.526000000000001,10,15.405000000000001,0
WG,2017-11-08,Mid-Depth,22.934000000000005,10,7.536999999999999,10,15.397000000000006,0
WG,2017-11-08,Lower Photic,22.892,10,7.383,10,15.509,0
WG,2017-11-08,Deep,20.74151295007791,45,2.258278669083531,45,18.48323428099438,0
WG,2017-12-14,Surface,25.165,10,5.987,10,19.177999999999997,0
WG,2017-12-14,Mid-Depth,25.263,10,5.882,10,19.381,0
WG,2017-12-14,Lower Photic,25.217,10,5.908,10,19.308999999999997,0
WG,2017-12-14,Deep,24.101474020553905,45,3.0040657990580377,45,21.09740822149587,0
WG,2018-01-11,Surface,20.50254019936034,10,5.852273698628558,10,14.650266500731782,0
WG,2018-01-11,Mid-Depth,20.504818759554247,10,5.883674113461977,10,14.62114464609227,0
WG,2018-01-11,Lower Photic,20.50465872880245,10,5.9107995900430925,10,14.593859138759358,0
WG,2018-01-11,Deep,20.43296965444189,45,3.22001164160418,45,17.21295801283771,0
WG,2018-02-07,Surface,20.28661874880616,10,4.34516803886447,10,15.94145070994169,0
WG,2018-02-07,Mid-Depth,20.28765811019393,10,4.288265795796299,10,15.999392314397632,0
WG,2018-02-07,Lower Photic,20.28665848666561,10,4.289987634995143,10,15.996670851670466,0
WG,2018-02-07,Deep,20.268329160062983,45,3.115431773784375,45,17.152897386278607,0
WG,2018-02-28,Surface,20.72675696884076,10,6.2170413423031246,10,14.509715626537636,0
WG,2018-02-28,Mid-Depth,20.60376841660206,10,5.772023957129335,10,14.831744459472723,0
WG,2018-02-28,Lower Photic,20.33008088691096,10,4.434338876116003,10,15.895742010794956,0
WG,2018-02-28,Deep,20.25406271636788,45,3.471458456148865,45,16.782604260219014,0
WG,2018-03-15,Surface,20.93175281930091,10,6.780581413123107,10,14.151171406177804,0
WG,2018-03-15,Mid-Depth,20.85663568912817,10,6.46843717026029,10,14.388198518867878,0
WG,2018-03-15,Lower Photic,20.469731866080885,10,4.615856420962792,10,15.853875445118092,0
WG,2018-03-15,Deep,20.27582922368289,45,3.2827894652428893,45,16.993039758440002,0
WG,2018-04-12,Surface,21.741219438026043,10,6.732023782607348,10,15.009195655418695,0
WG,2018-04-12,Mid-Depth,21.44059728205266,10,6.4796524224205045,10,14.960944859632157,0
WG,2018-04-12,Lower Photic,20.73680172765109,10,4.894428507818871,10,15.84237321983222,0
WG,2018-04-12,Deep,20.29534188816889,45,3.11779067653402,45,17.177551211634867,0
