date,depth_group,mean_chlorophyll,std_chlorophyll,measurement_count
2023-06-13,Surface,1.079593028775957,0.11182455872954822,10
2023-06-13,Mid-Depth,1.501084654906814,0.2657541925199297,10
2023-06-13,Lower Photic,2.3704925414209788,0.10428864269065097,10
2023-06-13,Deep,0.5884117902509705,0.3320147436116166,23
2023-07-18,Surface,1.8180636349424717,0.4479514679319111,10
2023-07-18,Mid-Depth,2.613734651428427,0.16162324481228957,10
2023-07-18,Lower Photic,2.615616450167434,0.4186050062987987,10
2023-07-18,Deep,0.5407288054104701,0.17738653615356245,23
2023-08-16,Surface,1.221596671302438,0.16133123827975476,10
2023-08-16,Mid-Depth,1.706647423021273,0.19710257537054546,10
2023-08-16,Lower Photic,2.7079779523348404,0.29016401056327634,10
2023-08-16,Deep,0.5720530527144271,0.39020261340172174,23
2023-09-05,Surface,1.466005025400562,0.24885756084090066,10
2023-09-05,Mid-Depth,2.1750009780627417,0.41784268492430926,10
2023-09-05,Lower Photic,2.9655513473559894,0.5064037919923512,10
2023-09-05,Deep,0.5344852308780085,0.22320851592808466,23
2023-10-18,Surface,20.00315196510855,3.0129327559816668,10
2023-10-18,Mid-Depth,28.889942178109266,1.4856341625114977,10
2023-10-18,Lower Photic,25.01278903053555,5.411145476862577,10
2023-10-18,Deep,4.669703831318404,2.9906432193847436,23
2023-11-14,Surface,2.9388476835058466,0.1924457098036978,10
2023-11-14,Mid-Depth,3.16365187476599,0.09352421324008345,10
2023-11-14,Lower Photic,3.0587557597360937,0.09561528439473603,10
2023-11-14,Deep,0.5635789808955208,0.3525133018988901,23
2023-12-05,Surface,2.604013981137349,0.15471275802788823,10
2023-12-05,Mid-Depth,3.018033493678863,0.044136065922895165,10
2023-12-05,Lower Photic,3.137735825412859,0.052595166058223834,10
2023-12-05,Deep,0.6010894540693432,0.5015901909415483,23
